query_alias,record_id,canonical_product_tr,sector,candidate_cn,cbam_scope_candidate,base_confidence,disambiguation_questions,exclusion_or_alt_triggers,notes,source_url
rebar,IS-013,İnşaat demiri / nervürlü çubuk,Demir-Çelik,7214,IN,high,Kangal halinde mi yoksa düz boy mu? || Alaşımlı/paslanmaz mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
cekme celik,IS-014,Çelik çubuk,Demir-Çelik,7215,IN,medium,"Sıcak haddelenmiş mi, soğuk işlenmiş mi? || Kesit şekli nedir?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
celik cubuk,IS-014,Çelik çubuk,Demir-Çelik,7215,IN,medium,"Sıcak haddelenmiş mi, soğuk işlenmiş mi? || Kesit şekli nedir?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
celik mil,IS-014,Çelik çubuk,Demir-Çelik,7215,IN,medium,"Sıcak haddelenmiş mi, soğuk işlenmiş mi? || Kesit şekli nedir?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
hex bar,IS-014,Çelik çubuk,Demir-Çelik,7215,IN,medium,"Sıcak haddelenmiş mi, soğuk işlenmiş mi? || Kesit şekli nedir?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
kare demir,IS-014,Çelik çubuk,Demir-Çelik,7215,IN,medium,"Sıcak haddelenmiş mi, soğuk işlenmiş mi? || Kesit şekli nedir?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
lama demir,IS-014,Çelik çubuk,Demir-Çelik,7215,IN,medium,"Sıcak haddelenmiş mi, soğuk işlenmiş mi? || Kesit şekli nedir?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
parlak celik,IS-014,Çelik çubuk,Demir-Çelik,7215,IN,medium,"Sıcak haddelenmiş mi, soğuk işlenmiş mi? || Kesit şekli nedir?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
parlak çelik,IS-014,Çelik çubuk,Demir-Çelik,7215,IN,medium,"Sıcak haddelenmiş mi, soğuk işlenmiş mi? || Kesit şekli nedir?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
yuvarlak celik,IS-014,Çelik çubuk,Demir-Çelik,7215,IN,medium,"Sıcak haddelenmiş mi, soğuk işlenmiş mi? || Kesit şekli nedir?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
yuvarlak çelik,IS-014,Çelik çubuk,Demir-Çelik,7215,IN,medium,"Sıcak haddelenmiş mi, soğuk işlenmiş mi? || Kesit şekli nedir?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
çekme çelik,IS-014,Çelik çubuk,Demir-Çelik,7215,IN,medium,"Sıcak haddelenmiş mi, soğuk işlenmiş mi? || Kesit şekli nedir?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
çelik mil,IS-014,Çelik çubuk,Demir-Çelik,7215,IN,medium,"Sıcak haddelenmiş mi, soğuk işlenmiş mi? || Kesit şekli nedir?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
çelik çubuk,IS-014,Çelik çubuk,Demir-Çelik,7215,IN,medium,"Sıcak haddelenmiş mi, soğuk işlenmiş mi? || Kesit şekli nedir?",,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
angle iron,IS-015,Çelik profil / köşebent / I-H-U profil,Demir-Çelik,7216,IN,high,İçi boş profil mi? || Yapıda kullanıma özel hazırlanmış mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
celik profil,IS-015,Çelik profil / köşebent / I-H-U profil,Demir-Çelik,7216,IN,high,İçi boş profil mi? || Yapıda kullanıma özel hazırlanmış mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
celik profil / kosebent / i-h-u profil,IS-015,Çelik profil / köşebent / I-H-U profil,Demir-Çelik,7216,IN,high,İçi boş profil mi? || Yapıda kullanıma özel hazırlanmış mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
demir profil,IS-015,Çelik profil / köşebent / I-H-U profil,Demir-Çelik,7216,IN,high,İçi boş profil mi? || Yapıda kullanıma özel hazırlanmış mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
h profil,IS-015,Çelik profil / köşebent / I-H-U profil,Demir-Çelik,7216,IN,high,İçi boş profil mi? || Yapıda kullanıma özel hazırlanmış mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
hea,IS-015,Çelik profil / köşebent / I-H-U profil,Demir-Çelik,7216,IN,high,İçi boş profil mi? || Yapıda kullanıma özel hazırlanmış mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
heb,IS-015,Çelik profil / köşebent / I-H-U profil,Demir-Çelik,7216,IN,high,İçi boş profil mi? || Yapıda kullanıma özel hazırlanmış mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
i profil,IS-015,Çelik profil / köşebent / I-H-U profil,Demir-Çelik,7216,IN,high,İçi boş profil mi? || Yapıda kullanıma özel hazırlanmış mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
ipe,IS-015,Çelik profil / köşebent / I-H-U profil,Demir-Çelik,7216,IN,high,İçi boş profil mi? || Yapıda kullanıma özel hazırlanmış mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
kosebent,IS-015,Çelik profil / köşebent / I-H-U profil,Demir-Çelik,7216,IN,high,İçi boş profil mi? || Yapıda kullanıma özel hazırlanmış mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
köşebent,IS-015,Çelik profil / köşebent / I-H-U profil,Demir-Çelik,7216,IN,high,İçi boş profil mi? || Yapıda kullanıma özel hazırlanmış mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
lama profil,IS-015,Çelik profil / köşebent / I-H-U profil,Demir-Çelik,7216,IN,high,İçi boş profil mi? || Yapıda kullanıma özel hazırlanmış mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
npi,IS-015,Çelik profil / köşebent / I-H-U profil,Demir-Çelik,7216,IN,high,İçi boş profil mi? || Yapıda kullanıma özel hazırlanmış mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
npu,IS-015,Çelik profil / köşebent / I-H-U profil,Demir-Çelik,7216,IN,high,İçi boş profil mi? || Yapıda kullanıma özel hazırlanmış mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
u profil,IS-015,Çelik profil / köşebent / I-H-U profil,Demir-Çelik,7216,IN,high,İçi boş profil mi? || Yapıda kullanıma özel hazırlanmış mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
çelik profil,IS-015,Çelik profil / köşebent / I-H-U profil,Demir-Çelik,7216,IN,high,İçi boş profil mi? || Yapıda kullanıma özel hazırlanmış mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
çelik profil / köşebent / i-h-u profil,IS-015,Çelik profil / köşebent / I-H-U profil,Demir-Çelik,7216,IN,high,İçi boş profil mi? || Yapıda kullanıma özel hazırlanmış mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
ı profil,IS-015,Çelik profil / köşebent / I-H-U profil,Demir-Çelik,7216,IN,high,İçi boş profil mi? || Yapıda kullanıma özel hazırlanmış mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
bag teli,IS-016,Çelik tel,Demir-Çelik,7217,IN,medium,Paslanmaz/alaşımlı mı? || Örgü/çit haline getirilmiş mi?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
bağ teli,IS-016,Çelik tel,Demir-Çelik,7217,IN,medium,Paslanmaz/alaşımlı mı? || Örgü/çit haline getirilmiş mi?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
celik tel,IS-016,Çelik tel,Demir-Çelik,7217,IN,medium,Paslanmaz/alaşımlı mı? || Örgü/çit haline getirilmiş mi?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
demir tel,IS-016,Çelik tel,Demir-Çelik,7217,IN,medium,Paslanmaz/alaşımlı mı? || Örgü/çit haline getirilmiş mi?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
soguk cekme tel,IS-016,Çelik tel,Demir-Çelik,7217,IN,medium,Paslanmaz/alaşımlı mı? || Örgü/çit haline getirilmiş mi?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
soğuk çekme tel,IS-016,Çelik tel,Demir-Çelik,7217,IN,medium,Paslanmaz/alaşımlı mı? || Örgü/çit haline getirilmiş mi?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
wire steel,IS-016,Çelik tel,Demir-Çelik,7217,IN,medium,Paslanmaz/alaşımlı mı? || Örgü/çit haline getirilmiş mi?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
çelik tel,IS-016,Çelik tel,Demir-Çelik,7217,IN,medium,Paslanmaz/alaşımlı mı? || Örgü/çit haline getirilmiş mi?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
304 sac,IS-017,Paslanmaz sac geniş,Demir-Çelik,7219,IN,high,Genişlik 600 mm veya daha fazla mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
316 sac,IS-017,Paslanmaz sac geniş,Demir-Çelik,7219,IN,high,Genişlik 600 mm veya daha fazla mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
inox sac,IS-017,Paslanmaz sac geniş,Demir-Çelik,7219,IN,high,Genişlik 600 mm veya daha fazla mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
paslanmaz rulo,IS-017,Paslanmaz sac geniş,Demir-Çelik,7219,IN,high,Genişlik 600 mm veya daha fazla mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
paslanmaz sac,IS-017,Paslanmaz sac geniş,Demir-Çelik,7219,IN,high,Genişlik 600 mm veya daha fazla mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
paslanmaz sac genis,IS-017,Paslanmaz sac geniş,Demir-Çelik,7219,IN,high,Genişlik 600 mm veya daha fazla mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
paslanmaz sac geniş,IS-017,Paslanmaz sac geniş,Demir-Çelik,7219,IN,high,Genişlik 600 mm veya daha fazla mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
stainless coil,IS-017,Paslanmaz sac geniş,Demir-Çelik,7219,IN,high,Genişlik 600 mm veya daha fazla mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
inox serit,IS-018,Paslanmaz şerit dar,Demir-Çelik,7220,IN,high,Genişlik 600 mm altında mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
inox şerit,IS-018,Paslanmaz şerit dar,Demir-Çelik,7220,IN,high,Genişlik 600 mm altında mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
paslanmaz serit,IS-018,Paslanmaz şerit dar,Demir-Çelik,7220,IN,high,Genişlik 600 mm altında mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
paslanmaz serit dar,IS-018,Paslanmaz şerit dar,Demir-Çelik,7220,IN,high,Genişlik 600 mm altında mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
paslanmaz şerit,IS-018,Paslanmaz şerit dar,Demir-Çelik,7220,IN,high,Genişlik 600 mm altında mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
paslanmaz şerit dar,IS-018,Paslanmaz şerit dar,Demir-Çelik,7220,IN,high,Genişlik 600 mm altında mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
stainless strip,IS-018,Paslanmaz şerit dar,Demir-Çelik,7220,IN,high,Genişlik 600 mm altında mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
inox cubuk,IS-019,Paslanmaz çubuk / profil,Demir-Çelik,7221|7222,IN,medium,Kangal mı düz boy mu?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
inox çubuk,IS-019,Paslanmaz çubuk / profil,Demir-Çelik,7221|7222,IN,medium,Kangal mı düz boy mu?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
paslanmaz cubuk,IS-019,Paslanmaz çubuk / profil,Demir-Çelik,7221|7222,IN,medium,Kangal mı düz boy mu?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
paslanmaz cubuk / profil,IS-019,Paslanmaz çubuk / profil,Demir-Çelik,7221|7222,IN,medium,Kangal mı düz boy mu?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
paslanmaz mil,IS-019,Paslanmaz çubuk / profil,Demir-Çelik,7221|7222,IN,medium,Kangal mı düz boy mu?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
paslanmaz profil,IS-019,Paslanmaz çubuk / profil,Demir-Çelik,7221|7222,IN,medium,Kangal mı düz boy mu?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
paslanmaz çubuk,IS-019,Paslanmaz çubuk / profil,Demir-Çelik,7221|7222,IN,medium,Kangal mı düz boy mu?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
paslanmaz çubuk / profil,IS-019,Paslanmaz çubuk / profil,Demir-Çelik,7221|7222,IN,medium,Kangal mı düz boy mu?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
stainless bar,IS-019,Paslanmaz çubuk / profil,Demir-Çelik,7221|7222,IN,medium,Kangal mı düz boy mu?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
inox tel,IS-020,Paslanmaz tel,Demir-Çelik,7223,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
paslanmaz tel,IS-020,Paslanmaz tel,Demir-Çelik,7223,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
stainless wire,IS-020,Paslanmaz tel,Demir-Çelik,7223,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
alasimli celik rulo,IS-021,Alaşımlı çelik sac,Demir-Çelik,7225|7226,IN,medium,Genişlik 600 mm ve üzeri mi? || Alaşım türü nedir?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
alasimli celik sac,IS-021,Alaşımlı çelik sac,Demir-Çelik,7225|7226,IN,medium,Genişlik 600 mm ve üzeri mi? || Alaşım türü nedir?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
alasimli sac,IS-021,Alaşımlı çelik sac,Demir-Çelik,7225|7226,IN,medium,Genişlik 600 mm ve üzeri mi? || Alaşım türü nedir?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
alaşımlı sac,IS-021,Alaşımlı çelik sac,Demir-Çelik,7225|7226,IN,medium,Genişlik 600 mm ve üzeri mi? || Alaşım türü nedir?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
alaşımlı çelik rulo,IS-021,Alaşımlı çelik sac,Demir-Çelik,7225|7226,IN,medium,Genişlik 600 mm ve üzeri mi? || Alaşım türü nedir?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
alaşımlı çelik sac,IS-021,Alaşımlı çelik sac,Demir-Çelik,7225|7226,IN,medium,Genişlik 600 mm ve üzeri mi? || Alaşım türü nedir?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
takim celigi levha,IS-021,Alaşımlı çelik sac,Demir-Çelik,7225|7226,IN,medium,Genişlik 600 mm ve üzeri mi? || Alaşım türü nedir?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
takım çeliği levha,IS-021,Alaşımlı çelik sac,Demir-Çelik,7225|7226,IN,medium,Genişlik 600 mm ve üzeri mi? || Alaşım türü nedir?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
tool steel plate,IS-021,Alaşımlı çelik sac,Demir-Çelik,7225|7226,IN,medium,Genişlik 600 mm ve üzeri mi? || Alaşım türü nedir?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
alasimli celik cubuk / profil,IS-022,Alaşımlı çelik çubuk / profil,Demir-Çelik,7227|7228,IN,medium,,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
alasimli cubuk,IS-022,Alaşımlı çelik çubuk / profil,Demir-Çelik,7227|7228,IN,medium,,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
alasimli mil,IS-022,Alaşımlı çelik çubuk / profil,Demir-Çelik,7227|7228,IN,medium,,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
alaşımlı mil,IS-022,Alaşımlı çelik çubuk / profil,Demir-Çelik,7227|7228,IN,medium,,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
alaşımlı çelik çubuk / profil,IS-022,Alaşımlı çelik çubuk / profil,Demir-Çelik,7227|7228,IN,medium,,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
alaşımlı çubuk,IS-022,Alaşımlı çelik çubuk / profil,Demir-Çelik,7227|7228,IN,medium,,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
alloy steel bar,IS-022,Alaşımlı çelik çubuk / profil,Demir-Çelik,7227|7228,IN,medium,,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
takim celigi cubuk,IS-022,Alaşımlı çelik çubuk / profil,Demir-Çelik,7227|7228,IN,medium,,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
takım çeliği çubuk,IS-022,Alaşımlı çelik çubuk / profil,Demir-Çelik,7227|7228,IN,medium,,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
alasimli celik tel,IS-023,Alaşımlı çelik tel,Demir-Çelik,7229,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
alasimli tel,IS-023,Alaşımlı çelik tel,Demir-Çelik,7229,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
alaşımlı tel,IS-023,Alaşımlı çelik tel,Demir-Çelik,7229,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
alaşımlı çelik tel,IS-023,Alaşımlı çelik tel,Demir-Çelik,7229,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
alloy steel wire,IS-023,Alaşımlı çelik tel,Demir-Çelik,7229,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
celik palplans,IS-024,Palplanş / sac kazık,Demir-Çelik,7301,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
palplans,IS-024,Palplanş / sac kazık,Demir-Çelik,7301,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
palplans / sac kazik,IS-024,Palplanş / sac kazık,Demir-Çelik,7301,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
palplanş,IS-024,Palplanş / sac kazık,Demir-Çelik,7301,IN,high,,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
